Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  [45] btRigidBody::upcast(btCollisionObject*) [33] btTransform::operator()(btVector3 const&) const [139] std::chrono::duration<long, std::ratio<1l, 1l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1l> >, std::ratio<1l, 1000000000l>, long, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
  [61] btTransform::getIdentity() [34] btTransform::operator*(btTransform const&) const [140] std::chrono::_V2::system_clock::to_time_t(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&)
  [57] btTransform::setIdentity() [81] btCollisionWorld::getNumCollisionObjects() const [141] std::chrono::duration<double, std::ratio<1l, 1l> >::duration<double, void>(double const&)
  [29] btTransform::getOrigin() [48] btCollisionObject::getInternalType() const [142] std::chrono::duration<double, std::ratio<1l, 1l> >::duration<long, std::ratio<1l, 1000000000l>, void>(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
  [62] btTransform::setOrigin(btVector3 const&) [82] btAlignedObjectArray<btCollisionObject*>::size() const [143] std::chrono::duration<long, std::ratio<1l, 1000000000l> >::duration<long, void>(long const&)
  [28] btTransform::btTransform(btMatrix3x3 const&, btVector3 const&) [42] btDefaultMotionState::getWorldTransform(btTransform&) const [144] std::chrono::duration<long, std::ratio<1l, 1l> >::duration<long, void>(long const&)
  [39] btTransform::btTransform() [83] __gnu_cxx::new_allocator<btRigidBody*>::max_size() const [145] std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&)
  [54] btTransform::btTransform(btTransform const&) [14] btVector3::x() const [146] std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
  [32] btTransform::operator=(btTransform const&) [15] btVector3::y() const [107] void std::vector<btRigidBody*, std::allocator<btRigidBody*> >::_M_emplace_back_aux<btRigidBody* const&>(btRigidBody* const&)
  [63] btMotionState::btMotionState() [16] btVector3::z() const [73] std::vector<btRigidBody*, std::allocator<btRigidBody*> >::push_back(btRigidBody* const&)
  [64] btMotionState::~btMotionState() [20] btVector3::dot(btVector3 const&) const [147] std::vector<btRigidBody*, std::allocator<btRigidBody*> >::vector()
  [76] btSphereShape::btSphereShape(float) [35] btVector3::dot3(btVector3 const&, btVector3 const&, btVector3 const&) const [53] std::vector<btRigidBody*, std::allocator<btRigidBody*> >::operator[](unsigned long)
  [77] btSphereShape::operator new(unsigned long) [49] btVector3::getX() const [93] std::_Miter_base<std::move_iterator<btRigidBody**> >::iterator_type std::__miter_base<std::move_iterator<btRigidBody**> >(std::move_iterator<btRigidBody**>)
  [46] btCollisionWorld::getCollisionObjectArray() [50] btVector3::getY() const [85] std::_Niter_base<btRigidBody**>::iterator_type std::__niter_base<btRigidBody**>(btRigidBody**)
   [2] btDbvtBroadphase::setAabb(btBroadphaseProxy*, btVector3 const&, btVector3 const&, btDispatcher*) [51] btVector3::getZ() const [108] btRigidBody** std::__copy_move_a<true, btRigidBody**, btRigidBody**>(btRigidBody**, btRigidBody**, btRigidBody**)
  [65] btCollisionObject::operator new(unsigned long) [87] std::_Vector_base<btRigidBody*, std::allocator<btRigidBody*> >::_M_get_Tp_allocator() const [109] btRigidBody** std::__copy_move_a2<true, btRigidBody**, btRigidBody**>(btRigidBody**, btRigidBody**, btRigidBody**)
 [122] btInfMaskConverter::btInfMaskConverter(int) [88] std::move_iterator<btRigidBody**>::base() const [110] btRigidBody** std::uninitialized_copy<std::move_iterator<btRigidBody**>, btRigidBody**>(std::move_iterator<btRigidBody**>, std::move_iterator<btRigidBody**>, btRigidBody**)
 [123] btStaticPlaneShape::operator new(unsigned long) [116] std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::time_since_epoch() const [111] btRigidBody** std::__uninitialized_copy_a<std::move_iterator<btRigidBody**>, btRigidBody**, btRigidBody*>(std::move_iterator<btRigidBody**>, std::move_iterator<btRigidBody**>, btRigidBody**, std::allocator<btRigidBody*>&)
  [47] btAlignedObjectArray<btCollisionObject*>::operator[](int) [117] std::chrono::duration<double, std::ratio<1l, 1l> >::count() const [94] std::move_iterator<btRigidBody**> std::__make_move_if_noexcept_iterator<btRigidBody**, std::move_iterator<btRigidBody**> >(btRigidBody**)
  [52] btDefaultMotionState::setWorldTransform(btTransform const&) [115] std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [112] btRigidBody** std::__uninitialized_move_if_noexcept_a<btRigidBody**, btRigidBody**, std::allocator<btRigidBody*> >(btRigidBody**, btRigidBody**, btRigidBody**, std::allocator<btRigidBody*>&)
  [66] btDefaultMotionState::btDefaultMotionState(btTransform const&, btTransform const&) [129] std::chrono::duration<long, std::ratio<1l, 1l> >::count() const [113] unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  [67] btDefaultMotionState::~btDefaultMotionState() [101] std::vector<btRigidBody*, std::allocator<btRigidBody*> >::_M_check_len(unsigned long, char const*) const [114] btRigidBody** std::copy<std::move_iterator<btRigidBody**>, btRigidBody**>(std::move_iterator<btRigidBody**>, std::move_iterator<btRigidBody**>, btRigidBody**)
  [68] btDefaultMotionState::~btDefaultMotionState() [58] std::vector<btRigidBody*, std::allocator<btRigidBody*> >::size() const [55] btRigidBody* const& std::forward<btRigidBody* const&>(std::remove_reference<btRigidBody* const&>::type&)
  [69] btDefaultMotionState::operator delete(void*) [89] std::vector<btRigidBody*, std::allocator<btRigidBody*> >::max_size() const [97] void std::_Destroy<btRigidBody**>(btRigidBody**, btRigidBody**)
  [70] btDefaultMotionState::operator new(unsigned long) [130] std::allocator<btRigidBody*>::allocator() [98] void std::_Destroy<btRigidBody**, btRigidBody*>(btRigidBody**, btRigidBody**, std::allocator<btRigidBody*>&)
 [124] btDiscreteDynamicsWorld::operator new(unsigned long) [131] std::allocator<btRigidBody*>::~allocator() [43] operator*(btMatrix3x3 const&, btVector3 const&)
   [3] btHashedOverlappingPairCache::internalAddPair(btBroadphaseProxy*, btBroadphaseProxy*) [84] std::_Iter_base<btRigidBody**, false>::_S_base(btRigidBody**) [36] operator*(btMatrix3x3 const&, btMatrix3x3 const&)
 [125] btDefaultCollisionConstructionInfo::btDefaultCollisionConstructionInfo() [90] std::_Iter_base<std::move_iterator<btRigidBody**>, true>::_S_base(std::move_iterator<btRigidBody**>) [44] operator-(btVector3 const&)
   [4] btSequentialImpulseConstraintSolver::getOrInitSolverBody(btCollisionObject&, float) [102] btRigidBody** std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<btRigidBody*>(btRigidBody* const*, btRigidBody* const*, btRigidBody**) [74] operator new(unsigned long, void*)
 [126] btSequentialImpulseConstraintSolver::operator new(unsigned long) [95] void std::_Destroy_aux<true>::__destroy<btRigidBody**>(btRigidBody**, btRigidBody**) [37] operator+(btVector3 const&, btVector3 const&)
